id,place_id,type,product_id,device_id,keywords,lat,lng,status,create_time,update_time,create_user,update_user
"2726","9e6383319c2a4a9fbd2a1d833b1dc68a","NVWA","HOTYC04SZ202104143987074","HOTYC04SZ202104143987074","阳江碧桂园凤凰酒店,中国，广东，阳江，湖滨西路,近阳东汽车总站","21.871099","112.009817","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2727","a2a9df4d33e74e80a8bef8d898844924","NVWA","HOTYC04SZ202110130589610","HOTYC04SZ202110130589610","瑞安时代开元名都大酒店,中国，浙江，瑞安，文节路188号","27.796398","120.659373","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2728","a2d0f84f22074ab29903dbdf9388d761","NVWA","HOTYC04SZ202012173082109","HOTYC04SZ202012173082109","如家精选酒店(武汉循礼门店）,湖北武汉解放大道单洞路特1号","30.583833","114.281414","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2729","a4fe2b12f9144392b3c00e4ba45faf40","NVWA","HOTYC04SZ202112090730313","HOTYC04SZ202112090730313","杭州西湖米兰逸扉酒店,中国，浙江，杭州，拱墅区，延安路348号","30.260625","120.164185","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2730","a4fe2b12f9144392b3c00e4ba45faf40","NVWA","HOTYC04SZ202201131030779","HOTYC04SZ202201131030779","杭州西湖米兰逸扉酒店,中国，浙江，杭州，拱墅区，延安路348号","30.260625","120.164185","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2731","a499c3ff0de84fd0bae76e7a75c1420e","NVWA","HOTYC03SZ202102243893443","HOTYC03SZ202102243893443","如家酒店(太原新建路万达广场龙潭公园店),中国，山西，太原，杏花岭区新建路180号","37.889015","112.550917","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2732","aa765780d3914dbabc122e5c1c2d83f2","NVWA","HOTYC04SZ202101153683823","HOTYC04SZ202101153683823","丽水万盛国际丽呈酒店,中国，浙江，丽水，万象街道丽阳街188号","28.452","119.905519","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2733","aca8da1f923646ada9720bb12d00429c","NVWA","HOTYC04SZ202101153683711","HOTYC04SZ202101153683711","昆明滇池希尔顿花园酒店,云南省昆明市西山区滇池路1363号(迎海路地铁站D口步行490米)","24.988748","102.661381","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2734","a7a85981649244e99efddd944a1abbea","GEGE","GG2L03212A1602744","WTGZ03X02A1611497","朗丽兹酒店天津滨海机场店,天津市河东区茅山道明家庄园公建1号","39.099823","117.301977","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2735","ac5532bfd8f44bae9a1b46054e2e1833","NVWA","HOTYC04SZ202202141030913","HOTYC04SZ202202141030913","如家NEO-喀什古城景区店,新疆维吾尔自治区喀什地区喀什市吐曼路3号如家NEO-喀什古城景区店","39.473566","75.999077","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2736","ac1646b6292449bf8265d3a31a1994a8","NVWA","HOTYC04SZ202110140589711","HOTYC04SZ202110140589711","格林豪泰(南京江宁区政府快捷店),江宁区北沿路105号","31.956058","118.833504","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2737","aca8da1f923646ada9720bb12d00429c","GEGE","GGGI03Y1440Y09167","WTGI03Y0440Y19363","昆明滇池希尔顿花园酒店,云南省昆明市西山区滇池路1363号(迎海路地铁站D口步行490米)","24.988748","102.661381","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2738","b061765e56484b9ba992d4d1cda3113c","GEGE","GGGI0321410A08008","WTGI03X0410A18177","湖州南浔希尔顿酒店,湖州南浔区明珠路18号","30.843561","120.453716","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2739","ae80219bdfc04f46961cdb6737f9efb2","NVWA","HOTYC04SZ202108144087610","HOTYC04SZ202108144087610","格林豪泰酒店(济南大明湖西南门店),中国，山东，济南，铜元局后街36号","36.671051","117.013347","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2740","b061765e56484b9ba992d4d1cda3113c","GEGE","GGGI0321410A08004","WTGI03X0410A18199","湖州南浔希尔顿酒店,湖州南浔区明珠路18号","30.843561","120.453716","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2741","adea0f1e11ba467e8062d087458bd8dc","NVWA","HOTYC03SZ202102243893695","HOTYC03SZ202102243893695","城市便捷酒店(贵阳延安中路喷水池地铁站店),中国，贵州，贵阳，云岩区延安中路40号兴中元大厦","26.583187","106.708214","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2742","b33e4804f16545c3aa6d06c8ce16295e","NVWA","HOTYC03SZ202102243893317","HOTYC03SZ202102243893317","艾扉酒店(昆明北京路恒隆广场店),云南省昆明市盘龙区北京路447号","25.039365","102.719875","1","2025-09-23 14:29:35","2025-09-23 14:29:35","zhangwenming@yunji.ai",""
"2743","b115d3a6ecc2477ebb4d9133f4edf345","NVWA","HOTYC04SZ202109250389091","HOTYC04SZ202109250389091","开元曼居宁波南塘老街火车站店,宁波市海曙区中湾广场109号","29.852007","121.545749","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2744","b3d4e2cd265f435598d7d489ee635ddf","NVWA","HOTYC03SZ202102243893658","HOTYC03SZ202102243893658","怡程酒店(贵阳会展中心金融城店),中国，贵州，贵阳，金朱东路399号中渝第一城恒大中央公园A29栋1-5层","26.655127","106.642711","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2745","b4d2a6417ec84520bd37e8505e01eef0","GEGE","GGGE03213C3Y07326","WTGE03X03C3Y17517","如家三墩（杭州）三墩金家渡地铁站店项目,杭州市西湖区新天地商业中心11幢5-7层","30.332259","120.078618","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2746","b4e71352f90e4cbea2fa996d8a66ace1","NVWA","HOTYC04SZ202012173082221","HOTYC04SZ202012173082221","重庆妙滋咔商贸有限公司,重庆市沙坪坝区景阳路16号","29.589035","106.312188","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2747","b4e71352f90e4cbea2fa996d8a66ace1","NVWA","HOTYC04SZ202104143986158","HOTYC04SZ202104143986158","重庆妙滋咔商贸有限公司,重庆市沙坪坝区景阳路16号","29.589035","106.312188","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2748","b881e5f67af64de69f65abb20f808ced","NVWA","HOTYC03SZ202101153792769","HOTYC03SZ202101153792769","如家商旅酒店(临沧新亚太时代广场火车站店),中国，云南，临沧，忙畔街道忙畔社区临翔东区5号（临沧工业园区）","23.90369","100.099704","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2749","b5b35da8cd30433799384cb5a8c7d6f6","GEGE","GGGE03213B3P06939","WTGE03X03B3P16820","诸暨艾扉酒店,浙江省绍兴市诸暨市苎萝东路186号","29.699705","120.27101","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2750","bf1cae4770d54b9caecba271ecb1bb1e","NVWA","HOTYC03SZ202012122691157","HOTYC03SZ202012122691157","如家酒店·neo(武汉解放大道古田三路轻轨站店),中国，湖北，武汉，解放大道古田三路4号1楼","30.584861","114.216274","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2751","bac461ce6162436eb7120ba9b65b37aa","NVWA","HOTYC04SZ202104143986271","HOTYC04SZ202104143986271","格美酒店(合肥潜山北路凤凰城店),中国，安徽，合肥，潜山北路与淠河路交叉口凤凰帝豪商办楼101室","31.858475","117.231311","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2752","b61b7a5c5474475ca4053acceb8559c2","GEGE","GGG20321492D11670","WTG203B1492D22597","雷迪森世嘉鄞州万达店,浙江省宁波市鄞州区嵩江中路941号","29.833141","121.547109","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2753","bec9caa63c264e2abd26772a2c68b236","NVWA","HOTYC03SZ202102243893079","HOTYC03SZ202102243893079","天港禧悦酒店（宁波江东东部新城会展店）,浙江省宁波市勤州区惊架路1088号","29.866898","121.604331","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2754","c2449f2263a5496394ce97b8070856fa","NVWA","HOTYC03SZ202101153792559","HOTYC03SZ202101153792559","如家商旅酒店(青岛火车站栈桥海水浴场店),山东省青岛市市南区广西路30号","36.063326","120.320462","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2755","c1703b32826540478c70908b9905d28e","GEGE","GGG20321482111101","WTG203B1482121932","格林东方汶上县泉河大道南项目,汶上县G105与泉河大道交叉口正西方向208米左右","35.672222","116.49203","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2756","bec9caa63c264e2abd26772a2c68b236","GEGE","GGG20321492F11796","WTG203B1492F22737","天港禧悦酒店（宁波江东东部新城会展店）,浙江省宁波市勤州区惊架路1088号","29.866898","121.604331","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2757","c8abf4870b44452a90e5ebf197e04eb4","GEGE","GGGL0321341W03707","WTGL03X0341W12877","智选假日酒店(横店影视城梦幻谷店),浙江省金华市东阳市横店镇影视大道1159号","29.130954","120.315189","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2758","c836a04399444c608230b0f38c68597b","NVWA","HOTYC04SZ202012173082222","HOTYC04SZ202012173082222","和颐至格酒店(克拉玛依市政府店),中国，新疆，克拉玛依，兴业路51号","45.568054","84.912061","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2759","c73c9bb1ec32422e987ca648245d2b73","NVWA","HOTYC04SZ202012173082640","HOTYC04SZ202012173082640","安吉吉兮远洲轩廷酒店,中国，浙江，安吉，云鸿西路816号","30.621738","119.661944","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2760","c2b5519c808140b28f2dc92900f19452","NVWA","HOTYC03SZ202111170295346","HOTYC03SZ202111170295346","如家商旅（昆明）奥斯迪工业园区店（特）,云南省昆明市呈贡区大梨园路奥斯迪电商园L4栋5-6楼","24.912263","102.83991","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2761","c705240834014f498731a43a8e6595d9","NVWA","HOTYC04SZ202101153683105","HOTYC04SZ202101153683105","开元曼居·雅安石棉店,中国，四川，石棉，人民路81号","29.236562","102.36279","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2762","c65494fa46bd451c90c9ea994493a5c0","GEGE","GGGC0321382Y05639","WTGC03X0382Y15311","杭州德信空港智选假日酒店,浙江省杭州市萧山区德信空港城19幢","30.21139","120.225014","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2763","c57ac311fbb6484fa93b78cfa9c99bb5","NVWA","HOTYC05SZ202308040153553","HOTYC05SZ202308040153553","重庆城市便捷荣昌店,重庆荣昌区昌州大道东段8号","29.403058","105.614897","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2764","cab4762014a7416eb72fd89d0759dfda","GEGE","GGG20321492911511","WTG203B1492922339","特克斯紫荆花丽呈华廷酒店,伊犁哈萨克自治州特克斯县阿热勒街二环内佰悦商业广场1号楼","43.214934","81.844572","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2765","c9f5670a8d104665af1106b9ae7789f0","NVWA","HOTYC02SZ202011182281501","HOTYC02SZ202011182281501","如家商旅酒店(宁波东钱湖莫枝北路店),浙江省宁波市鄞州区东钱湖镇莫枝北路433号","29.80427","121.630963","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2766","cadca7a7873d4e9a847d06c0b3609c61","GEGE","GG2L0321210700883","WTGZ03X0210708576","长兴开元名都大酒店,浙江省湖州市长兴县锦绣路88号","31.027337","119.913693","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2767","cbef06a6e3b84851a760a3baea32e26f","NVWA","HOTYC04SZ202012173082266","HOTYC04SZ202012173082266","柏丽艾尚酒店(哈密火车站店),中国，新疆，哈密市，前进西路南侧摩天锦绣园三期综合楼1701号","42.851347","93.499086","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2768","cfdf0ffc353f4918970be8f10946d10e","GEGE","GGGI0321471K10325","WTGI03X1471K20694","如家4.0酒店甘孜康定市项目,四川省甘孜藏族自治州康定市新都桥镇新二村","30.036926","101.508197","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2769","cfdf0ffc353f4918970be8f10946d10e","GEGE","GGGI0321471K10335","WTGI03X1471K20682","如家4.0酒店甘孜康定市项目,四川省甘孜藏族自治州康定市新都桥镇新二村","30.036926","101.508197","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2770","d258f2a386a74cacbcd62b2da4fc166b","NVWA","HOTYC04SZ202104143986924","HOTYC04SZ202104143986924","格林豪泰石家庄元氏县北环路智选酒店,中国，河北，元氏，槐阳镇北环路与向阳街东距离市中心877米","37.774504","114.52564","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2771","cd475fbe75b94c429ccefc7cb62c800f","NVWA","HOTYC04SZ202110140589681","HOTYC04SZ202110140589681","如家商旅酒店(丽水高铁站万地广场店),浙江省丽水市莲都区丽青路157-1","28.452559","119.929184","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2772","d2e2034f2cf44c6083973a434993cee8","NVWA","HOTYC03SZ202102243893606","HOTYC03SZ202102243893606","如家酒店·neo(重庆石桥铺店),重庆九龙坡区渝州路108号","29.533962","106.49332","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2773","ce2d0415e8934b2fb03c643dd7e60fd5","GEGE","GGGA0321372P05243","WTGA03X0382P14329","朗丽兹酒店天津津南大学城会展中心项目,天津市津南区双港镇工业园区恒泽产业园20-2-102","39.017747","117.296844","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2774","d39c658203ea45b4941dc9c8242e2363","GEGE","GGG203214A2W12874","WTG203B14A2W24210","格林豪泰酒店(天津武清汊沽港店),天津武清区汊沽港镇津永公路9号","39.254745","116.957112","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2775","d4e62acdbc5e491dac30d2c680a06cfd","GEGE","GGGH0321410407706","WTGH03X0410417875","云之尚江岸筹开项目,云南省昆明市五华区盈江路31号D栋","25.064572","102.711142","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2776","d2e7bfaef5ea457facceefc5bdcc6569","NVWA","HOTYC03SZ202102243893780","HOTYC03SZ202102243893780","格林豪泰酒店(灵丘汽车站平型关店),山西省大同市灵丘县新华西街1913号","39.4379","114.211903","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2777","d7022f324173405d8608b45bed5b3c0d","GEGE","GG2L0321210700949","WTGZ03X0210708624","君澜·江山国际度假酒店,浙江，江山，江东一区15号118.641727,28.737137","28.731134","118.634563","1","2025-09-23 14:29:36","2025-09-23 14:29:36","zhangwenming@yunji.ai",""
"2778","d7859c5f7bab48af912f9cf6aafc40e9","NVWA","HOTYC03SZ202102243893501","HOTYC03SZ202102243893501","如家商旅酒店(杭州西湖湖滨路望湖店),中国，浙江，杭州，庆春路235号西湖国贸中心北1门二楼","30.257931","120.16","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2779","d7181ca0a8604b32b2d29cc3e0b67f18","NVWA","HOTYC03SZ202101153792593","HOTYC03SZ202101153792593","如家商旅酒店(昆明七甸店),中国，云南，昆明，呈贡区，阳宗海风景名胜区七甸街道阳春社区航空艺术港B区39幢1楼","24.936274","102.903151","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2780","d7e5249ead8f40328acc07b3442405e0","NVWA","HOTYC04SZ202012173082330","HOTYC04SZ202012173082330","杭州开元名都大酒店,杭州市萧山区市心中路818号","30.179843","120.268155","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2781","d7bddf679125480f82fdcf2475ba6546","NVWA","HOTYC04SZ202101153683144","HOTYC04SZ202101153683144","艾扉酒店(邯郸肥乡区邯馆公路店),中国，河北，邯郸，肥乡区，井堂街与吉安路交叉口西行200米","36.543152","114.79514","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2782","d850040add074c8999f2850a11b02311","GEGE","GGG203214A2P12377","WTG203B14A2P23395","速8优选乌鲁木齐高铁南广场店,高铁南三路211号和兴帝景商住小区综合楼","43.834596","87.5299","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2783","d88f60414da64a20a84ed5b9a231241f","NVWA","HOTYC04SZ202104143987343","HOTYC04SZ202104143987343","雅斯特国际酒店(曲靖南片区中心广场店),云南省曲靖市麒麟区益宁街道银屯东路54号","25.462746","103.807612","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2784","d92f6b7a8ac04c3b97771600f36aebf5","NVWA","HOTYC03SZ202203210196177","HOTYC03SZ202203210196177","成都新都智选假日酒店,中国，四川，成都，新都区，天香西路228号","30.815072","104.182953","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2785","dd42ce48cf6d432bb65bcdadaf464999","NVWA","HOTYC03SZ202101053591832","HOTYC03SZ202101053591832","贝壳酒店(济宁万达广场店),中国，山东，济宁，红星东路121号","35.414272","116.602527","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2786","de96981dca5f454cb5ff6be1a600efff","NVWA","HOTYC04SZ202109140188094","HOTYC04SZ202109140188094","云上四季连锁酒店(楚雄客运总站店),中国，云南，楚雄市，龙江路5号","25.038868","101.539418","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2787","dc0f952918ab49f583b7e1c95715df6a","NVWA","HOTYC03SZ202102243893580","HOTYC03SZ202102243893580","如家精选勐罕路店,西双版纳傣族自治州景洪勐罕路5号曼外新寨70号","22.01357","100.812104","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2788","e007d436e2d841d79e7770d27f63f7a0","NVWA","HOTYC03SZ202012122691143","HOTYC03SZ202012122691143","横店影视城龙景雷迪森庄园酒店,浙江，金华市东阳，横店诸永高速横店出口左","29.154634","120.373506","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2789","dfa52ee7e4304bb4870b35f84a7b9712","NVWA","HOTYC03SZ202101153792813","HOTYC03SZ202101153792813","和颐至尚衢州开化店,浙江省衢州市开化县江滨中路7号","29.131196","118.41057","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2790","e007d436e2d841d79e7770d27f63f7a0","NVWA","HOTYC03SZ202012253391543","HOTYC03SZ202012253391543","横店影视城龙景雷迪森庄园酒店,浙江，金华市东阳，横店诸永高速横店出口左","29.154634","120.373506","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2791","e007d436e2d841d79e7770d27f63f7a0","NVWA","HOTYC03SZ202012293491576","HOTYC03SZ202012293491576","横店影视城龙景雷迪森庄园酒店,浙江，金华市东阳，横店诸永高速横店出口左","29.154634","120.373506","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2792","e007d436e2d841d79e7770d27f63f7a0","NVWA","HOTYC03SZ202012253391560","HOTYC03SZ202012253391560","横店影视城龙景雷迪森庄园酒店,浙江，金华市东阳，横店诸永高速横店出口左","29.154634","120.373506","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2793","e007d436e2d841d79e7770d27f63f7a0","GEGE","GGGD03213A3H06616","WTGD03X03A3H16478","横店影视城龙景雷迪森庄园酒店,浙江，金华市东阳，横店诸永高速横店出口左","29.154634","120.373506","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2794","e007d436e2d841d79e7770d27f63f7a0","GEGE","GGGD03213B3M06835","WTGD03X03B3M16698","横店影视城龙景雷迪森庄园酒店,浙江，金华市东阳，横店诸永高速横店出口左","29.154634","120.373506","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2795","e2d079ee359a48b2b7dc054282c80050","NVWA","HOTYC03SZ202108190197289","HOTYC03SZ202108190197289","格林东方酒店(南昌洪城玛雅乐园朝阳店),中国，江西，南昌，西湖区，灌婴路77号","28.641725","115.897813","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2796","e0eaca0f772740f0b76b4192b804863e","GEGE","GGGI03Y1451309438","WTGI03Y0451319823","宁波开元美途酒店,宁波市江北区北环西路1166号","29.929263","121.500727","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2797","e2f16a265ace4d559797401741f75cb9","NVWA","HOTYC04SZ202104143986910","HOTYC04SZ202104143986910","宜尚酒店(海口东站椰海大道机场店),中国，海南，海口，椰海大道61号","19.978029","110.377408","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2798","e2d079ee359a48b2b7dc054282c80050","NVWA","HOTYC03SZ202108280297383","HOTYC03SZ202108280297383","格林东方酒店(南昌洪城玛雅乐园朝阳店),中国，江西，南昌，西湖区，灌婴路77号","28.641725","115.897813","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2799","e39099a721ae4a26a6683b3c111bc37f","NVWA","HOTYC04SZ202104143986614","HOTYC04SZ202104143986614","贝壳北京市通州区国际影城店,北京市通州区九棵树中路998号商42号","39.866693","116.657834","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2800","e7bc3962637d42b5a660556186b61b51","NVWA","HOTYC04SZ202101153683399","HOTYC04SZ202101153683399","如家精选酒店(昆明白云路同德广场店),云南省昆明市白云路548号丹彤大厦一楼","25.067147","102.720686","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2801","e621413f4ea147d091228b2796a459ac","NVWA","HOTYC03SZ202012152791256","HOTYC03SZ202012152791256","如家商旅酒店（乌鲁木齐高铁站店）,中国，新疆，乌鲁木齐，黄山街81号","43.856512","87.521466","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2802","e860d95e3b2740d4af8299f4c54f1ccb","NVWA","HOTYC04SZ202104143986843","HOTYC04SZ202104143986843","如家-昆明金色大道月牙塘公园店,云南省昆明市盘龙区江东花园永云综合楼(水乡路)317号","25.087301","102.730135","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2803","e8daefecb43444d380dd0754fb8549e3","NVWA","HOTYC01SZ202011242390550","HOTYC01SZ202011242390550","如家. neo酒店（许昌高铁站店）,河南省许昌市建安区旅游服务中心停车场南侧","34.036091","113.892523","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2804","ec18fe746c89489a99b0b55319ff6ba1","NVWA","HOTYC04SZ202104143986749","HOTYC04SZ202104143986749","格林豪泰安徽亳州市蒙城县城南新区智选,中国，安徽，蒙城，嵇康路濮水路交叉口东北角1912街区11栋距离市中心3.8千米","33.232331","116.556457","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2805","ece14c1b57494e48b476af35c40f3017","GEGE","GGGC0321393405898","WTGC03X0393415795","喀什古城人民广场如家商旅,新疆维吾尔自治区喀什地区喀什市汇城小区(慕士塔格西路南)","39.458401","76.00934","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2806","ecc192f12f814a8b86dc9158f0a9b5de","GEGE","GGGH0321410D08212","WTGH03X0420D18396","乌鲁木齐白鸟湖万达美华,新疆维吾尔自治区乌鲁木齐市头屯河区万盛大街","43.82898","87.406447","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2807","ee6f3434194c401d8c1dbbaa2cf8f7c1","NVWA","HOTYC04SZ202109260389184","HOTYC04SZ202109260389184","如家neo杭州武林广场体育场路丝绸城店,浙江省杭州市拱墅区体育场路50号","30.270863","120.182908","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2808","f01a1dbfc0284495bd6e37a516a2515e","NVWA","HOTYC04SZ202104143986484","HOTYC04SZ202104143986484","如家天津中北海泰汽车园,西青区中北镇卉康道16号中聚商业中心院内","39.116174","117.090047","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2809","ef70e344cd6c44eaad421d0f1d6a2524","NVWA","HOTYC04SZ202104143987103","HOTYC04SZ202104143987103","清沐铂金酒店(南京汉中门大街河西万达店),江苏，南京，建邺区，汉中门大街177号118.751939,32.044392","32.03868","118.74523","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2810","f0fee1b34bb4414ea1be1ad546c2c171","NVWA","HOTYC04SZ202109220288664","HOTYC04SZ202109220288664","绵竹岷山饭店,中国，四川，绵竹，紫岩街道金山街31号仟坤国际广场西区24号楼","31.334177","104.217979","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2811","f01a1dbfc0284495bd6e37a516a2515e","GEGE","GGG20321471S10664","WTG203B1471S21440","如家天津中北海泰汽车园,西青区中北镇卉康道16号中聚商业中心院内","39.116174","117.090047","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2812","f8e0eb4cb7f7496081d870ec8c605335","NVWA","HOTYC04SZ202012173082198","HOTYC04SZ202012173082198","嘉兴中元开元大酒店,浙江省嘉兴市南湖区长水街道槜李路1888号嘉南美地广场2号楼","30.711432","120.763733","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
"2813","f1467633f37a49758e7270b23f9035c5","NVWA","HOTYC01SZ202010081590096","HOTYC01SZ202010081590096","如家商旅酒店(邹城华茂万商城店),山东省济宁市邹城市仁义路","35.419142","117.035555","1","2025-09-23 14:29:37","2025-09-23 14:29:37","zhangwenming@yunji.ai",""
